HGT_ID,Sequence_query,Sequence_subject,query_congtig_id,subject_contig_id,MAG 1,MAG 2,q_start,q_end,s_start,s_end,query_length,subject_length,Length,Identity,End Match,Full Match,details
HGT_seq_54,NODE_285_length_1854_cov_8.733185_38_1830,NODE_249_length_1836_cov_6.868052_1_1793,NODE_285_length_1854_cov_8.733185,NODE_249_length_1836_cov_6.868052,s_9002000001373308_1.strict.fa,s_9002000001410650_3.permissive.fa,38,1830,1,1793,1854,1836,1793,99.554,True,True,"['NODE_285_length_1854_cov_8.733185', 38, 1830, 1793, 's_9002000001373308_1.strict.fa', 'NODE_249_length_1836_cov_6.868052', 1, 1793, 's_9002000001410650_3.permissive.fa']"
HGT_seq_55,NODE_16_length_20571_cov_14.790992_16453_18245,NODE_183_length_1892_cov_5.954273_1892_100,NODE_16_length_20571_cov_14.790992,NODE_183_length_1892_cov_5.954273,s_9002000001247124_37.permissive.fa,s_9002000001567974_27.permissive.fa,16453,18245,1892,100,20571,1892,1793,99.721,False,True,"['NODE_16_length_20571_cov_14.790992', 16453, 18245, 1793, 's_9002000001247124_37.permissive.fa', 'NODE_183_length_1892_cov_5.954273', 1892, 100, 's_9002000001567974_27.permissive.fa']"
HGT_seq_56,NODE_269_length_2105_cov_8.961951_180_2078,NODE_181_length_1899_cov_5.944143_1_1899,NODE_269_length_2105_cov_8.961951,NODE_181_length_1899_cov_5.944143,s_9002000001373308_1.strict.fa,s_9002000001567974_27.permissive.fa,180,2078,1,1899,2105,1899,1899,99.105,True,True,"['NODE_269_length_2105_cov_8.961951', 180, 2078, 1899, 's_9002000001373308_1.strict.fa', 'NODE_181_length_1899_cov_5.944143', 1, 1899, 's_9002000001567974_27.permissive.fa']"
HGT_seq_57,NODE_28_length_12384_cov_13.669478_4566_9286,NODE_124_length_4800_cov_7.625922_82_4800,NODE_28_length_12384_cov_13.669478,NODE_124_length_4800_cov_7.625922,s_9002000001215917_3.strict.fa,s_9002000001447950_2.strict.fa,4566,9286,82,4800,12384,4800,4721,99.365,False,True,"['NODE_28_length_12384_cov_13.669478', 4566, 9286, 4721, 's_9002000001215917_3.strict.fa', 'NODE_124_length_4800_cov_7.625922', 82, 4800, 's_9002000001447950_2.strict.fa']"
HGT_seq_58,NODE_28_length_12384_cov_13.669478_9328_12384,NODE_76_length_8510_cov_7.347132_8510_5455,NODE_28_length_12384_cov_13.669478,NODE_76_length_8510_cov_7.347132,s_9002000001215917_3.strict.fa,s_9002000001567974_27.permissive.fa,9328,12384,8510,5455,12384,8510,3057,99.313,True,False,"['NODE_28_length_12384_cov_13.669478', 9328, 12384, 3057, 's_9002000001215917_3.strict.fa', 'NODE_76_length_8510_cov_7.347132', 8510, 5455, 's_9002000001567974_27.permissive.fa']"
HGT_seq_59,NODE_119_length_4836_cov_15.973227_1424_4836,NODE_82_length_6449_cov_9.386612_1_3413,NODE_119_length_4836_cov_15.973227,NODE_82_length_6449_cov_9.386612,s_9002000001373308_1.strict.fa,s_9002000001410650_3.permissive.fa,1424,4836,1,3413,4836,6449,3413,99.766,True,False,"['NODE_119_length_4836_cov_15.973227', 1424, 4836, 3413, 's_9002000001373308_1.strict.fa', 'NODE_82_length_6449_cov_9.386612', 1, 3413, 's_9002000001410650_3.permissive.fa']"
HGT_seq_60,NODE_103_length_5631_cov_15.785689_54_2570,NODE_214_length_2516_cov_7.435189_1_2516,NODE_103_length_5631_cov_15.785689,NODE_214_length_2516_cov_7.435189,s_9002000001247124_37.permissive.fa,s_9002000001467905_4.permissive.fa,54,2570,1,2516,5631,2516,2517,99.921,True,True,"['NODE_103_length_5631_cov_15.785689', 54, 2570, 2517, 's_9002000001247124_37.permissive.fa', 'NODE_214_length_2516_cov_7.435189', 1, 2516, 's_9002000001467905_4.permissive.fa']"
HGT_seq_61,NODE_30_length_14595_cov_14.508047_5074_14116,NODE_31_length_9381_cov_16.044606_339_9381,NODE_30_length_14595_cov_14.508047,NODE_31_length_9381_cov_16.044606,s_9002000001323502_21.permissive.fa,s_9002000001373308_1.strict.fa,5074,14116,339,9381,14595,9381,9043,99.359,False,True,"['NODE_30_length_14595_cov_14.508047', 5074, 14116, 9043, 's_9002000001323502_21.permissive.fa', 'NODE_31_length_9381_cov_16.044606', 339, 9381, 's_9002000001373308_1.strict.fa']"
HGT_seq_62,NODE_141_length_4290_cov_14.451476_2962_4290,NODE_101_length_5877_cov_16.028513_5877_4549,NODE_141_length_4290_cov_14.451476,NODE_101_length_5877_cov_16.028513,s_9002000001247124_37.permissive.fa,s_9002000001455931_25.permissive.fa,2962,4290,5877,4549,4290,5877,1329,99.248,True,False,"['NODE_141_length_4290_cov_14.451476', 2962, 4290, 1329, 's_9002000001247124_37.permissive.fa', 'NODE_101_length_5877_cov_16.028513', 5877, 4549, 's_9002000001455931_25.permissive.fa']"
HGT_seq_63,NODE_281_length_1949_cov_10.814150_1_1946,NODE_128_length_4769_cov_7.271319_563_2508,NODE_281_length_1949_cov_10.814150,NODE_128_length_4769_cov_7.271319,s_9002000001373308_1.strict.fa,s_9002000001392831_7.strict.fa,1,1946,563,2508,1949,4769,1946,99.024,False,True,"['NODE_281_length_1949_cov_10.814150', 1, 1946, 1946, 's_9002000001373308_1.strict.fa', 'NODE_128_length_4769_cov_7.271319', 563, 2508, 's_9002000001392831_7.strict.fa']"
HGT_seq_64,NODE_145_length_4150_cov_15.142857_105_4150,NODE_32_length_9955_cov_9.153939_1_4046,NODE_145_length_4150_cov_15.142857,NODE_32_length_9955_cov_9.153939,s_9002000001373308_1.strict.fa,s_9002000001447950_2.strict.fa,105,4150,1,4046,4150,9955,4046,99.456,True,True,"['NODE_145_length_4150_cov_15.142857', 105, 4150, 4046, 's_9002000001373308_1.strict.fa', 'NODE_32_length_9955_cov_9.153939', 1, 4046, 's_9002000001447950_2.strict.fa']"
HGT_seq_65,NODE_100_length_5226_cov_11.170180_1_1983,NODE_207_length_1995_cov_14.901546_1976_1,NODE_100_length_5226_cov_11.170180,NODE_207_length_1995_cov_14.901546,s_9002000001373308_1.strict.fa,s_9002000001455931_25.permissive.fa,1,1983,1976,1,5226,1995,1983,99.042,True,True,"['NODE_100_length_5226_cov_11.170180', 1, 1983, 1983, 's_9002000001373308_1.strict.fa', 'NODE_207_length_1995_cov_14.901546', 1976, 1, 's_9002000001455931_25.permissive.fa']"
HGT_seq_66,NODE_157_length_3840_cov_5.185997_2683_3840,NODE_118_length_4638_cov_9.464543_1_1158,NODE_157_length_3840_cov_5.185997,NODE_118_length_4638_cov_9.464543,s_9002000001215917_3.strict.fa,s_9002000001323502_21.permissive.fa,2683,3840,1,1158,3840,4638,1160,99.052,True,False,"['NODE_157_length_3840_cov_5.185997', 2683, 3840, 1160, 's_9002000001215917_3.strict.fa', 'NODE_118_length_4638_cov_9.464543', 1, 1158, 's_9002000001323502_21.permissive.fa']"
HGT_seq_67,NODE_117_length_4917_cov_12.595434_1_4917,NODE_46_length_12426_cov_19.496565_7917_3000,NODE_117_length_4917_cov_12.595434,NODE_46_length_12426_cov_19.496565,s_9002000001215917_3.strict.fa,s_9002000001343701_48.permissive.fa,1,4917,7917,3000,4917,12426,4918,99.431,False,True,"['NODE_117_length_4917_cov_12.595434', 1, 4917, 4918, 's_9002000001215917_3.strict.fa', 'NODE_46_length_12426_cov_19.496565', 7917, 3000, 's_9002000001343701_48.permissive.fa']"
HGT_seq_68,NODE_286_length_1829_cov_9.411499_1_1829,NODE_151_length_2917_cov_10.131726_33_1861,NODE_286_length_1829_cov_9.411499,NODE_151_length_2917_cov_10.131726,s_9002000001373308_1.strict.fa,s_9002000001462195_20.permissive.fa,1,1829,33,1861,1829,2917,1829,99.945,True,True,"['NODE_286_length_1829_cov_9.411499', 1, 1829, 1829, 's_9002000001373308_1.strict.fa', 'NODE_151_length_2917_cov_10.131726', 33, 1861, 's_9002000001462195_20.permissive.fa']"
HGT_seq_69,NODE_188_length_1955_cov_9.168421_1_1955,NODE_269_length_2105_cov_8.961951_43_1997,NODE_188_length_1955_cov_9.168421,NODE_269_length_2105_cov_8.961951,s_9002000001334186_16.strict.fa,s_9002000001373308_1.strict.fa,1,1955,43,1997,1955,2105,1955,99.079,True,True,"['NODE_188_length_1955_cov_9.168421', 1, 1955, 1955, 's_9002000001334186_16.strict.fa', 'NODE_269_length_2105_cov_8.961951', 43, 1997, 's_9002000001373308_1.strict.fa']"
HGT_seq_70,NODE_36_length_14643_cov_10.591376_9514_11618,NODE_269_length_2105_cov_8.961951_1_2105,NODE_36_length_14643_cov_10.591376,NODE_269_length_2105_cov_8.961951,s_9002000001287540_19.strict.fa,s_9002000001373308_1.strict.fa,9514,11618,1,2105,14643,2105,2105,100.0,False,True,"['NODE_36_length_14643_cov_10.591376', 9514, 11618, 2105, 's_9002000001287540_19.strict.fa', 'NODE_269_length_2105_cov_8.961951', 1, 2105, 's_9002000001373308_1.strict.fa']"
HGT_seq_71,NODE_19_length_12654_cov_14.835146_1_4978,NODE_12_length_16561_cov_11.388586_11584_16561,NODE_19_length_12654_cov_14.835146,NODE_12_length_16561_cov_11.388586,s_9002000001373308_1.strict.fa,s_9002000001484586_20.permissive.fa,1,4978,11584,16561,12654,16561,4978,99.719,True,False,"['NODE_19_length_12654_cov_14.835146', 1, 4978, 4978, 's_9002000001373308_1.strict.fa', 'NODE_12_length_16561_cov_11.388586', 11584, 16561, 's_9002000001484586_20.permissive.fa']"
HGT_seq_72,NODE_16_length_20571_cov_14.790992_16463_18245,NODE_190_length_1918_cov_13.652711_1_1783,NODE_16_length_20571_cov_14.790992,NODE_190_length_1918_cov_13.652711,s_9002000001247124_37.permissive.fa,s_9002000001454080_19.strict.fa,16463,18245,1,1783,20571,1918,1783,99.551,False,True,"['NODE_16_length_20571_cov_14.790992', 16463, 18245, 1783, 's_9002000001247124_37.permissive.fa', 'NODE_190_length_1918_cov_13.652711', 1, 1783, 's_9002000001454080_19.strict.fa']"
HGT_seq_73,NODE_48_length_10816_cov_12.688040_1_10816,NODE_24_length_19054_cov_15.416759_2434_13254,NODE_48_length_10816_cov_12.688040,NODE_24_length_19054_cov_15.416759,s_9002000001247124_37.permissive.fa,s_9002000001343701_48.permissive.fa,1,10816,2434,13254,10816,19054,10821,99.279,False,True,"['NODE_48_length_10816_cov_12.688040', 1, 10816, 10821, 's_9002000001247124_37.permissive.fa', 'NODE_24_length_19054_cov_15.416759', 2434, 13254, 's_9002000001343701_48.permissive.fa']"
HGT_seq_74,NODE_285_length_1854_cov_8.733185_1_1854,NODE_140_length_22653_cov_12.674617_13812_15664,NODE_285_length_1854_cov_8.733185,NODE_140_length_22653_cov_12.674617,s_9002000001373308_1.strict.fa,s_9002000001433400_13.orig.fa,1,1854,13812,15664,1854,22653,1854,99.461,False,True,"['NODE_285_length_1854_cov_8.733185', 1, 1854, 1854, 's_9002000001373308_1.strict.fa', 'NODE_140_length_22653_cov_12.674617', 13812, 15664, 's_9002000001433400_13.orig.fa']"
HGT_seq_75,NODE_31_length_9381_cov_16.044606_339_9381,NODE_1_length_21235_cov_8.995184_3456_12498,NODE_31_length_9381_cov_16.044606,NODE_1_length_21235_cov_8.995184,s_9002000001373308_1.strict.fa,s_9002000001467905_4.permissive.fa,339,9381,3456,12498,9381,21235,9043,99.292,False,True,"['NODE_31_length_9381_cov_16.044606', 339, 9381, 9043, 's_9002000001373308_1.strict.fa', 'NODE_1_length_21235_cov_8.995184', 3456, 12498, 's_9002000001467905_4.permissive.fa']"
HGT_seq_76,NODE_45_length_7899_cov_18.200280_1_1149,NODE_67_length_8479_cov_16.268993_7309_8457,NODE_45_length_7899_cov_18.200280,NODE_67_length_8479_cov_16.268993,s_9002000001373308_1.strict.fa,s_9002000001476065_22.strict.fa,1,1149,7309,8457,7899,8479,1149,99.043,True,False,"['NODE_45_length_7899_cov_18.200280', 1, 1149, 1149, 's_9002000001373308_1.strict.fa', 'NODE_67_length_8479_cov_16.268993', 7309, 8457, 's_9002000001476065_22.strict.fa']"
HGT_seq_77,NODE_104_length_5089_cov_12.261621_1_4969,NODE_66_length_7477_cov_9.122474_4969_1,NODE_104_length_5089_cov_12.261621,NODE_66_length_7477_cov_9.122474,s_9002000001373308_1.strict.fa,s_9002000001484586_20.permissive.fa,1,4969,4969,1,5089,7477,4969,99.135,True,True,"['NODE_104_length_5089_cov_12.261621', 1, 4969, 4969, 's_9002000001373308_1.strict.fa', 'NODE_66_length_7477_cov_9.122474', 4969, 1, 's_9002000001484586_20.permissive.fa']"
HGT_seq_78,NODE_31_length_9381_cov_16.044606_356_9381,NODE_2_length_32280_cov_12.468673_28_9053,NODE_31_length_9381_cov_16.044606,NODE_2_length_32280_cov_12.468673,s_9002000001373308_1.strict.fa,s_9002000001580090_45.strict.fa,356,9381,28,9053,9381,32280,9026,99.291,True,True,"['NODE_31_length_9381_cov_16.044606', 356, 9381, 9026, 's_9002000001373308_1.strict.fa', 'NODE_2_length_32280_cov_12.468673', 28, 9053, 's_9002000001580090_45.strict.fa']"
HGT_seq_79,NODE_50_length_10773_cov_14.729520_1_621,NODE_3_length_26173_cov_16.310169_621_1,NODE_50_length_10773_cov_14.729520,NODE_3_length_26173_cov_16.310169,s_9002000001247124_37.permissive.fa,s_9002000001454080_19.strict.fa,1,621,621,1,10773,26173,621,99.678,True,False,"['NODE_50_length_10773_cov_14.729520', 1, 621, 621, 's_9002000001247124_37.permissive.fa', 'NODE_3_length_26173_cov_16.310169', 621, 1, 's_9002000001454080_19.strict.fa']"
HGT_seq_80,NODE_15_length_25587_cov_15.293397_11354_20396,NODE_31_length_9381_cov_16.044606_9381_339,NODE_15_length_25587_cov_15.293397,NODE_31_length_9381_cov_16.044606,s_9002000001287540_19.strict.fa,s_9002000001373308_1.strict.fa,11354,20396,9381,339,25587,9381,9043,99.281,False,True,"['NODE_15_length_25587_cov_15.293397', 11354, 20396, 9043, 's_9002000001287540_19.strict.fa', 'NODE_31_length_9381_cov_16.044606', 9381, 339, 's_9002000001373308_1.strict.fa']"
HGT_seq_81,NODE_26_length_13666_cov_11.435971_6948_13574,NODE_64_length_6627_cov_13.764607_1_6627,NODE_26_length_13666_cov_11.435971,NODE_64_length_6627_cov_13.764607,s_9002000001334186_16.strict.fa,s_9002000001373308_1.strict.fa,6948,13574,1,6627,13666,6627,6627,99.411,True,True,"['NODE_26_length_13666_cov_11.435971', 6948, 13574, 6627, 's_9002000001334186_16.strict.fa', 'NODE_64_length_6627_cov_13.764607', 1, 6627, 's_9002000001373308_1.strict.fa']"
HGT_seq_82,NODE_266_length_1774_cov_10.171030_1_1557,NODE_220_length_2434_cov_7.973098_1808_254,NODE_266_length_1774_cov_10.171030,NODE_220_length_2434_cov_7.973098,s_9002000001215917_3.strict.fa,s_9002000001467905_4.permissive.fa,1,1557,1808,254,1774,2434,1557,99.229,False,False,"['NODE_266_length_1774_cov_10.171030', 1, 1557, 1557, 's_9002000001215917_3.strict.fa', 'NODE_220_length_2434_cov_7.973098', 1808, 254, 's_9002000001467905_4.permissive.fa']"
HGT_seq_83,NODE_16_length_20571_cov_14.790992_16376_18830,NODE_26_length_18088_cov_26.499030_11605_14064,NODE_16_length_20571_cov_14.790992,NODE_26_length_18088_cov_26.499030,s_9002000001247124_37.permissive.fa,s_9002000001350528_1.permissive.fa,16376,18830,11605,14064,20571,18088,2461,99.269,False,False,"['NODE_16_length_20571_cov_14.790992', 16376, 18830, 2461, 's_9002000001247124_37.permissive.fa', 'NODE_26_length_18088_cov_26.499030', 11605, 14064, 's_9002000001350528_1.permissive.fa']"
HGT_seq_84,NODE_256_length_2274_cov_9.684092_1_2274,NODE_86_length_30591_cov_14.846804_70_2343,NODE_256_length_2274_cov_9.684092,NODE_86_length_30591_cov_14.846804,s_9002000001373308_1.strict.fa,s_9002000001433400_13.orig.fa,1,2274,70,2343,2274,30591,2274,100.0,True,True,"['NODE_256_length_2274_cov_9.684092', 1, 2274, 2274, 's_9002000001373308_1.strict.fa', 'NODE_86_length_30591_cov_14.846804', 70, 2343, 's_9002000001433400_13.orig.fa']"
HGT_seq_85,NODE_237_length_1538_cov_16.650708_1_1491,NODE_130_length_1532_cov_18.940420_1492_1,NODE_237_length_1538_cov_16.650708,NODE_130_length_1532_cov_18.940420,s_9002000001247124_37.permissive.fa,s_9002000001343701_48.permissive.fa,1,1491,1492,1,1538,1532,1492,99.062,True,True,"['NODE_237_length_1538_cov_16.650708', 1, 1491, 1492, 's_9002000001247124_37.permissive.fa', 'NODE_130_length_1532_cov_18.940420', 1492, 1, 's_9002000001343701_48.permissive.fa']"
HGT_seq_86,NODE_36_length_14643_cov_10.591376_12330_14347,NODE_277_length_2018_cov_7.574631_2018_1,NODE_36_length_14643_cov_10.591376,NODE_277_length_2018_cov_7.574631,s_9002000001287540_19.strict.fa,s_9002000001373308_1.strict.fa,12330,14347,2018,1,14643,2018,2018,99.95,False,True,"['NODE_36_length_14643_cov_10.591376', 12330, 14347, 2018, 's_9002000001287540_19.strict.fa', 'NODE_277_length_2018_cov_7.574631', 2018, 1, 's_9002000001373308_1.strict.fa']"
HGT_seq_87,NODE_266_length_1774_cov_10.171030_1_1557,NODE_79_length_7208_cov_26.235705_6632_5076,NODE_266_length_1774_cov_10.171030,NODE_79_length_7208_cov_26.235705,s_9002000001215917_3.strict.fa,s_9002000001350528_1.permissive.fa,1,1557,6632,5076,1774,7208,1557,99.679,False,False,"['NODE_266_length_1774_cov_10.171030', 1, 1557, 1557, 's_9002000001215917_3.strict.fa', 'NODE_79_length_7208_cov_26.235705', 6632, 5076, 's_9002000001350528_1.permissive.fa']"
HGT_seq_88,NODE_16_length_20571_cov_14.790992_16379_18307,NODE_73_length_7914_cov_12.488103_4279_2345,NODE_16_length_20571_cov_14.790992,NODE_73_length_7914_cov_12.488103,s_9002000001247124_37.permissive.fa,s_9002000001287540_19.strict.fa,16379,18307,4279,2345,20571,7914,1936,99.07,False,False,"['NODE_16_length_20571_cov_14.790992', 16379, 18307, 1936, 's_9002000001247124_37.permissive.fa', 'NODE_73_length_7914_cov_12.488103', 4279, 2345, 's_9002000001287540_19.strict.fa']"
HGT_seq_89,NODE_92_length_6117_cov_15.025404_1_6117,NODE_58_length_38570_cov_14.213319_15618_9502,NODE_92_length_6117_cov_15.025404,NODE_58_length_38570_cov_14.213319,s_9002000001247124_37.permissive.fa,s_9002000001433400_13.orig.fa,1,6117,15618,9502,6117,38570,6117,99.984,False,True,"['NODE_92_length_6117_cov_15.025404', 1, 6117, 6117, 's_9002000001247124_37.permissive.fa', 'NODE_58_length_38570_cov_14.213319', 15618, 9502, 's_9002000001433400_13.orig.fa']"
HGT_seq_90,NODE_281_length_1949_cov_10.814150_1_1946,NODE_113_length_5069_cov_9.095533_580_2525,NODE_281_length_1949_cov_10.814150,NODE_113_length_5069_cov_9.095533,s_9002000001373308_1.strict.fa,s_9002000001476065_22.strict.fa,1,1946,580,2525,1949,5069,1946,99.024,False,True,"['NODE_281_length_1949_cov_10.814150', 1, 1946, 1946, 's_9002000001373308_1.strict.fa', 'NODE_113_length_5069_cov_9.095533', 580, 2525, 's_9002000001476065_22.strict.fa']"
HGT_seq_91,NODE_103_length_5631_cov_15.785689_2612_5033,NODE_235_length_2422_cov_8.753274_2422_1,NODE_103_length_5631_cov_15.785689,NODE_235_length_2422_cov_8.753274,s_9002000001247124_37.permissive.fa,s_9002000001447950_2.strict.fa,2612,5033,2422,1,5631,2422,2422,99.174,False,True,"['NODE_103_length_5631_cov_15.785689', 2612, 5033, 2422, 's_9002000001247124_37.permissive.fa', 'NODE_235_length_2422_cov_8.753274', 2422, 1, 's_9002000001447950_2.strict.fa']"
HGT_seq_92,NODE_285_length_1854_cov_8.733185_1_1854,NODE_18_length_17523_cov_6.215537_14422_12569,NODE_285_length_1854_cov_8.733185,NODE_18_length_17523_cov_6.215537,s_9002000001373308_1.strict.fa,s_9002000001416675_19.permissive.fa,1,1854,14422,12569,1854,17523,1855,99.407,False,True,"['NODE_285_length_1854_cov_8.733185', 1, 1854, 1855, 's_9002000001373308_1.strict.fa', 'NODE_18_length_17523_cov_6.215537', 14422, 12569, 's_9002000001416675_19.permissive.fa']"
HGT_seq_93,NODE_119_length_4836_cov_15.973227_1407_4836,NODE_71_length_7079_cov_9.462130_1_3432,NODE_119_length_4836_cov_15.973227,NODE_71_length_7079_cov_9.462130,s_9002000001373308_1.strict.fa,s_9002000001484586_20.permissive.fa,1407,4836,1,3432,4836,7079,3432,99.33,True,False,"['NODE_119_length_4836_cov_15.973227', 1407, 4836, 3432, 's_9002000001373308_1.strict.fa', 'NODE_71_length_7079_cov_9.462130', 1, 3432, 's_9002000001484586_20.permissive.fa']"
HGT_seq_94,NODE_269_length_2105_cov_8.961951_1_2024,NODE_207_length_2596_cov_5.762298_2024_1,NODE_269_length_2105_cov_8.961951,NODE_207_length_2596_cov_5.762298,s_9002000001373308_1.strict.fa,s_9002000001467905_4.permissive.fa,1,2024,2024,1,2105,2596,2024,99.308,True,True,"['NODE_269_length_2105_cov_8.961951', 1, 2024, 2024, 's_9002000001373308_1.strict.fa', 'NODE_207_length_2596_cov_5.762298', 2024, 1, 's_9002000001467905_4.permissive.fa']"
HGT_seq_95,NODE_157_length_3840_cov_5.185997_452_3840,NODE_90_length_6856_cov_9.225849_6856_3468,NODE_157_length_3840_cov_5.185997,NODE_90_length_6856_cov_9.225849,s_9002000001215917_3.strict.fa,s_9002000001456330_2.permissive.fa,452,3840,6856,3468,3840,6856,3389,99.351,True,False,"['NODE_157_length_3840_cov_5.185997', 452, 3840, 3389, 's_9002000001215917_3.strict.fa', 'NODE_90_length_6856_cov_9.225849', 6856, 3468, 's_9002000001456330_2.permissive.fa']"
HGT_seq_96,NODE_28_length_12384_cov_13.669478_2519_4549,NODE_147_length_3510_cov_8.765268_2030_1,NODE_28_length_12384_cov_13.669478,NODE_147_length_3510_cov_8.765268,s_9002000001215917_3.strict.fa,s_9002000001334186_16.strict.fa,2519,4549,2030,1,12384,3510,2031,99.36,False,False,"['NODE_28_length_12384_cov_13.669478', 2519, 4549, 2031, 's_9002000001215917_3.strict.fa', 'NODE_147_length_3510_cov_8.765268', 2030, 1, 's_9002000001334186_16.strict.fa']"
HGT_seq_97,NODE_145_length_4150_cov_15.142857_1_4150,NODE_61_length_10032_cov_13.151248_63_4210,NODE_145_length_4150_cov_15.142857,NODE_61_length_10032_cov_13.151248,s_9002000001373308_1.strict.fa,s_9002000001462195_20.permissive.fa,1,4150,63,4210,4150,10032,4150,99.301,True,True,"['NODE_145_length_4150_cov_15.142857', 1, 4150, 4150, 's_9002000001373308_1.strict.fa', 'NODE_61_length_10032_cov_13.151248', 63, 4210, 's_9002000001462195_20.permissive.fa']"
HGT_seq_98,NODE_126_length_4714_cov_15.484868_1326_4714,NODE_13_length_24676_cov_19.947276_8216_4827,NODE_126_length_4714_cov_15.484868,NODE_13_length_24676_cov_19.947276,s_9002000001247124_37.permissive.fa,s_9002000001343701_48.permissive.fa,1326,4714,8216,4827,4714,24676,3390,99.086,False,False,"['NODE_126_length_4714_cov_15.484868', 1326, 4714, 3390, 's_9002000001247124_37.permissive.fa', 'NODE_13_length_24676_cov_19.947276', 8216, 4827, 's_9002000001343701_48.permissive.fa']"
